id,nom_verre,gravure_nasale,matched_glass_name,matched_nasal_engraving,tags,match_score,indice_verre,materiaux,fournisseur,source_url
2294,Mi-distance VON,https://si.france-optique.com/img/gravures/nasal/web_1895-Engraving Classe A NK MIDISTANCE 16 Nasal.tif.jpg,Mi-distance VON,https://si.france-optique.com/img/gravures/nasal/web_1895-Engraving Classe A NK MIDISTANCE 16 Nasal.tif.jpg,"['neo', 'N', '5']",16.448979591836736,1.60,ORG,Fournisseur : NIKON VERR ...,https://www.france-optique.com/gravures/fournisseur=561
2298,Presio Master Yourlife Z FP Flex,https://si.france-optique.com/img/gravures/nasal/web_1872-MasterYourLife-5254.tif.jpg,Presio Master Yourlife Z FP Max,https://si.france-optique.com/img/gravures/nasal/web_1876-MasterYourLifeMAX-5254.tif.jpg,['o_courbebasse'],12.210884353741497,1.74,ORG,Fournisseur : NIKON VERR ...,https://www.france-optique.com/gravures/fournisseur=561
2299,Presio Master Yourlife Z FP Max,https://si.france-optique.com/img/gravures/nasal/web_1876-MasterYourLifeMAX-5254.tif.jpg,Presio Master Yourlife Z FP Max,https://si.france-optique.com/img/gravures/nasal/web_1876-MasterYourLifeMAX-5254.tif.jpg,['o_courbebasse'],16.448979591836736,1.74,ORG,Fournisseur : NIKON VERR ...,https://www.france-optique.com/gravures/fournisseur=561
2300,Presio Master Yourlife Z FP Prox,https://si.france-optique.com/img/gravures/nasal/web_1880-MasterYourLifePROX-5254.tif.jpg,Presio Master Yourlife Z FP Prox,https://si.france-optique.com/img/gravures/nasal/web_1880-MasterYourLifePROX-5254.tif.jpg,"['2', 'o_courbebasse']",16.448979591836736,1.74,ORG,Fournisseur : NIKON VERR ...,https://www.france-optique.com/gravures/fournisseur=561
2302,Presio Sports FP,https://si.france-optique.com/img/gravures/nasal/web_1928-nas-nikon-InfinitePower-FP3234.tif.jpg,SeeMax Sports AP,https://si.france-optique.com/img/gravures/nasal/web_1906-FP-N3.tif.jpg,"['M', 'A', 'N', 'k']",11.323979591836734,1.60,ORG,Fournisseur : NIKON VERR ...,https://www.france-optique.com/gravures/fournisseur=561
2303,Mediato Plus 1.6,https://si.france-optique.com/img/gravures/nasal/web_493-nas-bbgr-56.tif.jpg,Mediato Plus 1.6,https://si.france-optique.com/img/gravures/nasal/web_493-nas-bbgr-56.tif.jpg,"['E', 'epsilone', 'S']",16.58823529411765,1.6,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2304,Mediato Plus 1.67,https://si.france-optique.com/img/gravures/nasal/web_785-nas-optic2000-36.tif.jpg,Mediato Plus 1.67,https://si.france-optique.com/img/gravures/nasal/web_785-nas-optic2000-36.tif.jpg,"['X', 'P', 'S', 'T']",16.58823529411765,1.67,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2305,Mediato Plus Mini,https://si.france-optique.com/img/gravures/nasal/web_786-nas-optic2000-37.tif.jpg,Mediato Plus Mini,https://si.france-optique.com/img/gravures/nasal/web_786-nas-optic2000-37.tif.jpg,"['+', 'oeilprofil', '6', '7']",16.58823529411765,1.5,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2306,Mediato Plus Mini POLY,https://si.france-optique.com/img/gravures/nasal/web_787-nas-optic2000-38.tif.jpg,Mediato Plus Mini POLY,https://si.france-optique.com/img/gravures/nasal/web_787-nas-optic2000-38.tif.jpg,"['M', '1', 'l']",16.58823529411765,1.591,POLY,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2307,"Mediato Plus Mini 1,6",https://si.france-optique.com/img/gravures/nasal/web_788-nas-optic2000-39.tif.jpg,"Mediato Plus Mini 1,6",https://si.france-optique.com/img/gravures/nasal/web_788-nas-optic2000-39.tif.jpg,"['X', 'P', 'S', 'T']",16.58823529411765,1.6,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2308,"Mediato Plus Mini 1,67",https://si.france-optique.com/img/gravures/nasal/web_789-nas-optic2000-40.tif.jpg,Mediato Plus Mio 1.67,https://si.france-optique.com/img/gravures/nasal/web_482-nas-bbgr-45.tif.jpg,"['n', '1']",12.239398084815322,1.67,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2309,Mediato Plus Mio,https://si.france-optique.com/img/gravures/nasal/web_784-nas-optic2000-35.tif.jpg,Mediato Plus Mio,https://si.france-optique.com/img/gravures/nasal/web_784-nas-optic2000-35.tif.jpg,"['M', '1', 'l']",16.58823529411765,1.5,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2310,Mediato Plus Mio POLY,https://si.france-optique.com/img/gravures/nasal/web_480-nas-bbgr-43.tif.jpg,Mediato Plus Mini POLY,https://si.france-optique.com/img/gravures/nasal/web_787-nas-optic2000-38.tif.jpg,"['M', '1', 'l']",12.378932968536251,1.591,POLY,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2311,Mediato Plus Mio 1.6,https://si.france-optique.com/img/gravures/nasal/web_492-nas-bbgr-55.tif.jpg,Mediato Plus Mio 1.6,https://si.france-optique.com/img/gravures/nasal/web_492-nas-bbgr-55.tif.jpg,['o_courbebasse'],16.58823529411765,1.6,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2312,Mediato Plus Mio 1.67,https://si.france-optique.com/img/gravures/nasal/web_482-nas-bbgr-45.tif.jpg,Mediato Plus Mio 1.67,https://si.france-optique.com/img/gravures/nasal/web_482-nas-bbgr-45.tif.jpg,"['n', '1']",16.58823529411765,1.67,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2323,MyProg 3V 1.5,https://si.france-optique.com/img/gravures/nasal/web_1535-MyProg-3V-15.tif.jpg,MyProg 3V 1.5,https://si.france-optique.com/img/gravures/nasal/web_1535-MyProg-3V-15.tif.jpg,"['X', 'P', 'S']",16.58823529411765,1.5,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2324,MyProg 3V 1.6,https://si.france-optique.com/img/gravures/nasal/web_1536-MyProg-3V-16.tif.jpg,MyProg 3V 1.6,https://si.france-optique.com/img/gravures/nasal/web_1536-MyProg-3V-16.tif.jpg,"['X', 'P', 'S ']",16.58823529411765,1.6,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2325,MyProg 3V 1.67,https://si.france-optique.com/img/gravures/nasal/web_1538-MyProg-3V-167.tif.jpg,MyProg 3V 1.67,https://si.france-optique.com/img/gravures/nasal/web_1538-MyProg-3V-167.tif.jpg,"['+', 'oeilprofil']",16.58823529411765,1.67,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2326,MyProg 3V 1.74,https://si.france-optique.com/img/gravures/nasal/web_1539-MyProg-3V-174.tif.jpg,MyProg 3V 1.74,https://si.france-optique.com/img/gravures/nasal/web_1539-MyProg-3V-174.tif.jpg,"['D', '1', 'l']",16.58823529411765,1.74,ORG,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2327,MyProg 3V Poly,https://si.france-optique.com/img/gravures/nasal/web_1537-MyProg-3V-159.tif.jpg,MyProg 3V Poly,https://si.france-optique.com/img/gravures/nasal/web_1537-MyProg-3V-159.tif.jpg,"['+', 'oeilprofil', 'P']",16.58823529411765,1.59,POLY,Fournisseur : OPTIC 2000,https://www.france-optique.com/gravures/fournisseur=127
2398,NeoPerfect / NeoPerfect UV Clear / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S® / NeoPerfect Transitions TM XTRActive® / NeoPerfect polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect / NeoPerfect UV Clear / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S® / NeoPerfect Transitions TM XTRActive® / NeoPerfect polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['W', 'W', 'W']",16.5,1.6,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2410,EDEN alpha / EDEN alpha UV Clear / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant / EDEN alpha polarisant dégradé,https://si.france-optique.com/img/gravures/nasal/web_356-nas-novacel-28.tif.jpg,EDEN alpha / EDEN alpha UV Clear / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant / EDEN alpha polarisant dégradé,https://si.france-optique.com/img/gravures/nasal/web_356-nas-novacel-28.tif.jpg,['triangle'],16.5,1.5,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2411,EDEN alpha Trivex® / EDEN alpha Trivex® Blue Clear / EDEN alpha Trivex® Transitions TM Gen S® / EDEN alpha Trivex® Transitions TM XTRActive® / EDEN alpha Trivex® polarisant,https://si.france-optique.com/img/gravures/nasal/web_1242-gravure nasale EDEN T.tif.jpg,EDEN alpha Trivex® / EDEN alpha Trivex® Blue Clear / EDEN alpha Trivex® Transitions TM Gen S® / EDEN alpha Trivex® Transitions TM XTRActive® / EDEN alpha Trivex® polarisant,https://si.france-optique.com/img/gravures/nasal/web_1242-gravure nasale EDEN T.tif.jpg,['triangle'],16.5,1.53,TVX,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2412,EDEN alpha / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant,https://si.france-optique.com/img/gravures/nasal/web_1241-gravure nasale EDEN P.tif.jpg,EDEN alpha / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant,https://si.france-optique.com/img/gravures/nasal/web_1241-gravure nasale EDEN P.tif.jpg,['carré'],16.5,1.59,POLY,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2413,EDEN alpha / EDEN alpha UV Clear / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant,https://si.france-optique.com/img/gravures/nasal/web_1238-gravure nasale EDEN 2.tif.jpg,EDEN alpha / EDEN alpha UV Clear / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant,https://si.france-optique.com/img/gravures/nasal/web_1238-gravure nasale EDEN 2.tif.jpg,['losange'],16.5,1.6,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2414,EDEN alpha / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant,https://si.france-optique.com/img/gravures/nasal/web_1239-gravure nasale EDEN 3.tif.jpg,EDEN alpha / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S® / EDEN alpha Transitions TM XTRActive® / EDEN alpha polarisant,https://si.france-optique.com/img/gravures/nasal/web_1239-gravure nasale EDEN 3.tif.jpg,['carré'],16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2415,EDEN alpha / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_1240-gravure nasale EDEN 4.tif.jpg,EDEN alpha / EDEN alpha Blue Clear / EDEN alpha Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_1240-gravure nasale EDEN 4.tif.jpg,['[sl'],16.5,1.74,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2422,SymbioZ SPORT / SymbioZ SPORT UV Clear / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant / SymbioZ SPORT Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_1062-nas-novacel-84.tif.jpg,SymbioZ SPORT / SymbioZ SPORT UV Clear / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant / SymbioZ SPORT Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_1062-nas-novacel-84.tif.jpg,['s_cercle'],16.5,1.5,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2423,SymbioZ SPORT Trivex® / SymbioZ SPORT Trivex® Transitions TM Gen S® / SymbioZ SPORT Trivex® Transitions TM XTRActive® / SymbioZ SPORT polarisant,https://si.france-optique.com/img/gravures/nasal/web_1063-nas-novacel-85.tif.jpg,SymbioZ SPORT Trivex® / SymbioZ SPORT Trivex® Transitions TM Gen S® / SymbioZ SPORT Trivex® Transitions TM XTRActive® / SymbioZ SPORT polarisant,https://si.france-optique.com/img/gravures/nasal/web_1063-nas-novacel-85.tif.jpg,['losange'],16.5,1.53,TVX,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2424,SymbioZ SPORT / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant / SymbioZ SPORT Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_1064-nas-novacel-86.tif.jpg,SymbioZ SPORT / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant / SymbioZ SPORT Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_1064-nas-novacel-86.tif.jpg,['triangle'],16.5,1.59,POLY,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2425,SymbioZ SPORT / SymbioZ SPORT UV Clear / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant,https://si.france-optique.com/img/gravures/nasal/web_1067-nas-novacel-89.tif.jpg,SymbioZ SPORT / SymbioZ SPORT UV Clear / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant,https://si.france-optique.com/img/gravures/nasal/web_1067-nas-novacel-89.tif.jpg,"['l', 'triangle']",16.5,1.6,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2426,SymbioZ SPORT / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant,https://si.france-optique.com/img/gravures/nasal/web_1066-nas-novacel-88.tif.jpg,SymbioZ SPORT / SymbioZ SPORT Transitions TM Gen S® / SymbioZ SPORT Transitions TM XTRActive® / SymbioZ SPORT polarisant,https://si.france-optique.com/img/gravures/nasal/web_1066-nas-novacel-88.tif.jpg,"['V', '4', 'l']",16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2427,SymbioZ SPORT / SymbioZ SPORT Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_1065-nas-novacel-87.tif.jpg,SymbioZ SPORT / SymbioZ SPORT Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_1065-nas-novacel-87.tif.jpg,"['A', 'omega', 'N', 'k', '6', '7']",16.5,1.74,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2443,SYNCHRONA Kids / SYNCHRONA Kids Blue Clear / SYNCHRONA Kids polarisant,https://si.france-optique.com/img/gravures/nasal/web_1037-nas-novacel-62.tif.jpg,SYNCHRONA Kids / SYNCHRONA Kids Blue Clear / SYNCHRONA Kids polarisant,https://si.france-optique.com/img/gravures/nasal/web_1037-nas-novacel-62.tif.jpg,"['P', 'Z', 'N', '1', '2', '/', 'N', '1', '4']",16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2444,SYNCHRONA Kids Trivex® / SYNCHRONA Kids Trivex® Blue Clear / SYNCHRONA Kids Trivex® polarisant,https://si.france-optique.com/img/gravures/nasal/web_1041-nas-novacel-66.tif.jpg,SYNCHRONA Kids Trivex® / SYNCHRONA Kids Trivex® Blue Clear / SYNCHRONA Kids Trivex® polarisant,https://si.france-optique.com/img/gravures/nasal/web_1041-nas-novacel-66.tif.jpg,"['P', 'oeil_a']",16.5,1.53,TVX,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2445,SYNCHRONA Kids / SYNCHRONA Kids polarisant,https://si.france-optique.com/img/gravures/nasal/web_1040-nas-novacel-65.tif.jpg,SYNCHRONA Kids / SYNCHRONA Kids polarisant,https://si.france-optique.com/img/gravures/nasal/web_1040-nas-novacel-65.tif.jpg,"['2', 'oeil_a']",16.5,1.59,POLY,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2446,SYNCHRONA Kids - SYNCHRONA Kids Blue Clear,https://si.france-optique.com/img/gravures/nasal/web_1038-nas-novacel-63.tif.jpg,SYNCHRONA Kids - SYNCHRONA Kids Blue Clear,https://si.france-optique.com/img/gravures/nasal/web_1038-nas-novacel-63.tif.jpg,['triangle'],16.5,1.74,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2462,I.M.S Micros Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,I.M.S Micros Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['V', '1', 'l']",16.5,1.5,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2635,EPSY 167 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,EPSY 167 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,['triangle'],16.425531914893618,1.67,ORG,Fournisseur : OPHTALMIC  ...,https://www.france-optique.com/gravures/fournisseur=2395
2636,EPSY 160 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,EPSY 160 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,"['balance', '6', '7']",16.425531914893618,1.60,ORG,Fournisseur : OPHTALMIC  ...,https://www.france-optique.com/gravures/fournisseur=2395
2637,EPSY Poly Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,EPSY Poly Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,['triangle'],16.425531914893618,1.59,POLY,Fournisseur : OPHTALMIC  ...,https://www.france-optique.com/gravures/fournisseur=2395
2638,EPSY 150 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,EPSY 150 Transitions GEN8,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,['N'],16.425531914893618,1.50,ORG,Fournisseur : OPHTALMIC  ...,https://www.france-optique.com/gravures/fournisseur=2395
2693,EASY IN'CONNECT TAB Blue Clear / EASY IN'CONNECT TAB Transitions TM Gen S® / EASY IN'CONNECT TAB Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_1074-nas-novacel-95.tif.jpg,EASY IN'CONNECT TAB Blue Clear / EASY IN'CONNECT TAB Transitions TM Gen S® / EASY IN'CONNECT TAB Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_1074-nas-novacel-95.tif.jpg,"['S', 'P', 'P']",16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2694,EASY IN'CONNECT PC Blue Clear / EASY IN'CONNECT PC Transitions TM Gen S® /  EASY IN'CONNECT PC Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_1075-nas-novacel-97.tif.jpg,EASY IN'CONNECT PC Blue Clear / EASY IN'CONNECT PC Transitions TM Gen S® /  EASY IN'CONNECT PC Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_1075-nas-novacel-97.tif.jpg,['ordi'],16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2695,EASY IN'CONNECT TV Blue Clear / EASY IN'CONNECT TV Transitions TM Gen S® / EASY IN'CONNECT TV Transitions TM XTRActive,https://si.france-optique.com/img/gravures/nasal/web_1077-nas-novacel-99.tif.jpg,EASY IN'CONNECT TV Blue Clear / EASY IN'CONNECT TV Transitions TM Gen S® / EASY IN'CONNECT TV Transitions TM XTRActive,https://si.france-optique.com/img/gravures/nasal/web_1077-nas-novacel-99.tif.jpg,"['neo', 'N', '3']",16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2702,NeoPerfect / NeoPerfect UV Clear / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S® / NeoPerfect Transitions TM XTRActive® / NeoPerfect polarisant / NeoPerfect polarisant dégradé / NeoPerfect Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect / NeoPerfect UV Clear / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S® / NeoPerfect Transitions TM XTRActive® / NeoPerfect polarisant / NeoPerfect polarisant dégradé / NeoPerfect Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['S', 'P']",16.5,1.5,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2703,NeoPerfect Trivex® / NeoPerfect Trivex® Blue Clear / NeoPerfect Trivex® Transitions TM Gen S® / NeoPerfect Trivex® Transitions TM XTRActive® / NeoPerfect Trivex® polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect Trivex® / NeoPerfect Trivex® Blue Clear / NeoPerfect Trivex® Transitions TM Gen S® / NeoPerfect Trivex® Transitions TM XTRActive® / NeoPerfect Trivex® polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['+', 'oeilprofil', '6']",16.5,1.53,TVX,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2704,NeoPerfect / NeoPerfect Transitions TM Gen S® / NeoPerfect Trivex® Transitions TM XTRActive® / NeoPerfect polarisant / NeoPerfect Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect SPORT / NeoPerfect SPORT Transitions TM Gen S® / NeoPerfect SPORT Transitions TM XTRActive® / NeoPerfect SPORT polarisant / NeoPerfect SPORT Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['2', 'o_courbebasse']",16.21186440677966,1.59,POLY,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2705,NeoPerfect / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S® / NeoPerfect Transitions TM XTRActive® / NeoPerfect polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S® / NeoPerfect Transitions TM XTRActive® / NeoPerfect polarisant,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['X', 'P', 'S', 'T']",16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2706,NeoPerfect / NeoPerfect Blue Clear / NeoPerfect Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect ZEN / NeoPerfect ZEN Blue Clear  / NeoPerfect ZEN Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['D', '3', 'l']",16.241721854304636,1.74,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2707,NeoPerfect ZEN/  NeoPerfect ZEN UV Clear / NeoPerfect ZEN Blue Clear / NeoPerfect ZEN Transitions TM Gen S® / NeoPerfect ZEN Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect ZEN/  NeoPerfect ZEN UV Clear / NeoPerfect ZEN Blue Clear / NeoPerfect ZEN Transitions TM Gen S® / NeoPerfect ZEN Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['+', 'oeilprofil', 'M']",16.5,1.5,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2708,NeoPerfect ZEN Trivex® / NeoPerfect ZEN Trivex® Blue Clear / NeoPerfect ZEN Trivex® Transitions TM Gen S® / NeoPerfect ZEN Trivex® Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect ZEN Trivex® / NeoPerfect ZEN Trivex® Blue Clear / NeoPerfect ZEN Trivex® Transitions TM Gen S® / NeoPerfect ZEN Trivex® Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['M', '1', 'l']",16.5,1.53,TVX,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2709,NeoPerfect ZEN / NeoPerfect ZEN Transitions TM Gen S® / NeoPerfect ZEN Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect ZEN / NeoPerfect ZEN Transitions TM Gen S® / NeoPerfect ZEN Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['+', 'oeilprofil', 'M', 'P']",16.5,1.59,POLY,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2710,NeoPerfect ZEN / NeoPerfect ZEN Blue Clear / NeoPerfect ZEN Transitions TM Gen S® / NeoPerfect ZEN Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect ZEN / NeoPerfect ZEN Blue Clear / NeoPerfect ZEN Transitions TM Gen S® / NeoPerfect ZEN Transitions TM XTRActive®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['neo', 'N', '5']",16.5,1.67,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2711,NeoPerfect ZEN / NeoPerfect ZEN Blue Clear  / NeoPerfect ZEN Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect ZEN / NeoPerfect ZEN Blue Clear  / NeoPerfect ZEN Transitions TM Gen S®,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['D', '3', 'l']",16.5,1.74,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
2712,NeoPerfect SPORT / NeoPerfect SPORT UV Clear / NeoPerfect SPORT Transitions TM Gen S® / NeoPerfect SPORT Transitions TM XTRActive® / NeoPerfect SPORT polarisant / NeoPerfect SPORT Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,NeoPerfect SPORT / NeoPerfect SPORT UV Clear / NeoPerfect SPORT Transitions TM Gen S® / NeoPerfect SPORT Transitions TM XTRActive® / NeoPerfect SPORT polarisant / NeoPerfect SPORT Drivewear® polarisant photochromique,https://si.france-optique.com/img/gravures/nasal/web_369-nas-novacel-34.tif.jpg,"['V', 'X', 'P']",16.5,1.5,ORG,Fournisseur : NOVACEL,https://www.france-optique.com/gravures/fournisseur=711
