id,nom_verre,materiaux,indice,fournisseur,gravure_nasale,source_url,created_at
1261,"Spectrum 2.0 16 & 19 1,5 Polarisant",ORG,1.5,SHAMIR FRANCE,S26 / S29 PZ,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.633333
1262,"InoTime® Attitude III® SV 1,67",ORG,1.67,SHAMIR FRANCE,AT3 67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.643333
1263,Autograph Intelligence™ 13 Poly,POLY,1.59,SHAMIR FRANCE,AI13 P,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.656666
1264,"Autograph Intelligence™ 15 1,6 Blue Zero",ORG,1.6,SHAMIR FRANCE,AI15 BZ6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.670000
1265,"InoTime® FULL FIT 1,67 Transitions®",ORG,1.67,SHAMIR FRANCE,i2F T67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.686666
1266,"InoTime® PRO 18 1,67 Transitions®",ORG,1.67,SHAMIR FRANCE,iP8 T67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.700000
1267,"InoTime® Attitude III® Fashion 15 & 18 1,67 Transitions®",ORG,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_160-nas-shamir-15.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.710000
1268,Spectrum 2.0 16 & 19 Poly,POLY,1.59,SHAMIR FRANCE,S26 / S29 PC,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.723333
1269,"InoTime® Attitude III® SV 1,67 Transitions®",ORG,1.67,SHAMIR FRANCE,AT3 T67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.736666
1270,Spectrum 2.0 16 & 19 Poly Color,POLY,1.59,SHAMIR FRANCE,S26 / S29 PCC,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.750000
1271,"Spectrum 2.0 16 & 19 1,6 (MR8)",ORG,1.6,SHAMIR FRANCE,S26 / S29 16,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.763333
1272,"Spectrum 2.0 16 & 19 1,6 (MR8) Blue Zero",ORG,1.6,SHAMIR FRANCE,S26 / S29 BZ6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.776666
1273,"Spectrum 2.0 16 & 19 1,6 (MR8) Transitions®",ORG,1.6,SHAMIR FRANCE,S26 / S29 T6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.790000
1274,"Spectrum 2.0 16 & 19 1,6 (MR8) Polarisant",ORG,1.6,SHAMIR FRANCE,S26 / S29 PZ6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.803333
1275,"Spectrum 2.0 16 & 19 1,67 (MR10)",ORG,1.67,SHAMIR FRANCE,S26 / S29 67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.816666
1276,"Spectrum 2.0 16 & 19 1,67 (MR10) Blue Zero",ORG,1.67,SHAMIR FRANCE,S26 / S29 BZ67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.830000
1277,"Spectrum 2.0 16 & 19 1,67 (MR10) Transitions®",ORG,1.67,SHAMIR FRANCE,S26 / S29 T67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.843333
1278,"Spectrum 2.0 16 & 19 1,74",ORG,1.74,SHAMIR FRANCE,S26 / S29 74,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.856666
1279,"Autograph Intelligence™ 18 1,74",ORG,1.74,SHAMIR FRANCE,AI18 74,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.870000
1280,"InoTime® Attitude III® Sport 1,6",ORG,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_209-nas-shamir-62.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.883333
1281,"InoTime® Attitude III® Sport 1,6 Transitions®",ORG,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_210-nas-shamir-63.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.893333
1282,"InoTime® Attitude III® Sport 1,67",ORG,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_213-nas-shamir-66.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.906666
1283,"InoTime® Attitude III® Sport 1,67 Transitions®",ORG,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_214-nas-shamir-67.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.920000
1284,"Autograph Plus 14 - 16 - 18 1,5",ORG,1.5,SHAMIR FRANCE,+14/+16/+18 15,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.936666
1285,"Autograph Plus 14 - 16 - 18 1,5 Blue Zero",ORG,1.5,SHAMIR FRANCE,+14/+16/+18 BZ,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.950000
1286,"Autograph Plus 14 - 16 - 18 1,5 Transitions®",ORG,1.5,SHAMIR FRANCE,+14/+16/+18 TR,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.963333
1287,"Autograph Plus 14 - 16 - 18 1,5 Polarisant",ORG,1.5,SHAMIR FRANCE,+14/+16/+18 PZ,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.976666
1288,Autograph Plus 14 - 16 - 18 Poly,POLY,1.59,SHAMIR FRANCE,+14/+16/+18 PC,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.980000
1289,Autograph Plus 14 - 16 - 18 Poly Color,POLY,1.59,SHAMIR FRANCE,+14/+16/+18 PCC,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:51.993333
1290,Autograph Plus 14 - 16 - 18 Poly Polarisant,POLY,1.59,SHAMIR FRANCE,+14/+16/+18 PPZ,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.006666
1291,"Autograph Plus 14 - 16 - 18 1,6 (MR8)",ORG,1.6,SHAMIR FRANCE,+14/+16/+18 16,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.020000
1292,"Autograph Plus 14 - 16 - 18 1,6 (MR8) Blue Zero",ORG,1.6,SHAMIR FRANCE,+14/+16/+18 BZ6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.033333
1293,ABSOLU URBAIN 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pol Dégradé / Pola DRW™,ORG,1.5,MEGA OPTIC,ABU,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.046666
1294,"Autograph Plus 14 - 16 - 18 1,6 (MR8) Transitions®",ORG,1.6,SHAMIR FRANCE,+14/+16/+18 T6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.060000
1295,"Autograph Plus 14 - 16 - 18 1,6 (MR8) Polarisant",ORG,1.6,SHAMIR FRANCE,+14/+16/+18 PZ6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.073333
1296,"Autograph Plus 14 - 16 - 18 1,67 (MR10)",ORG,1.67,SHAMIR FRANCE,+14/+16/+18 67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.086666
1297,"Autograph Plus 14 - 16 - 18 1,67 (MR10) Blue Zero",ORG,1.67,SHAMIR FRANCE,+14/+16/+18 BZ67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.100000
1298,"Autograph Plus 14 - 16 - 18 1,67 (MR10) Transitions®",ORG,1.67,SHAMIR FRANCE,+14/+16/+18 T67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.113333
1299,"Autograph Plus 14 - 16 - 18 1,74",ORG,1.74,SHAMIR FRANCE,+14/+16/+18 74,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.130000
1300,Spectrum 2.0 16 &19 Poly,POLY,1.59,SHAMIR FRANCE,S26 / S29 PC,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.143333
1301,"Regular HD 16 & 19 1,5",ORG,1.5,SHAMIR FRANCE,Rd6 / Rd9 15,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.156666
1302,"Regular HD 16 & 19 1,5 Transitions®",ORG,1.5,SHAMIR FRANCE,Rd6 / Rd9 TR,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.170000
1303,Regular HD 16 & 19 Photovision,ORG,1.56,SHAMIR FRANCE,Rd6 / Rd9 P56,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.183333
1304,Regular HD 16 & 19 Poly,POLY,1.59,SHAMIR FRANCE,Rd6 / Rd9 PC,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.196666
1305,"Regular HD 16 & 19 1,6 (MR8)",ORG,1.6,SHAMIR FRANCE,Rd6 / Rd9 16,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.210000
1306,"Regular HD 16 & 19 1,6 (MR8) Blue Zero",ORG,1.6,SHAMIR FRANCE,Rd6 / Rd9 BZ6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.223333
1307,"Regular HD 16 & 19 1,6 (MR8) Transition®",ORG,1.6,SHAMIR FRANCE,Rd6 / Rd9 16,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.236666
1308,"Regular HD 16 & 19 1,67 (MR10)",ORG,1.67,SHAMIR FRANCE,Rd6 / Rd9 67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.250000
1309,"Regular HD 16 & 19 1,67 (MR10) Blue Zero",ORG,1.67,SHAMIR FRANCE,Rd6 / Rd9 BZ67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.263333
1310,"Regular HD 16 & 19 1,67 (MR10) Transitions®",ORG,1.67,SHAMIR FRANCE,Rd6 / Rd9 T67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.276666
1311,"First HD 16 & 19 1,5",ORG,1.5,SHAMIR FRANCE,Fd6 / Fd9 15,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.290000
1312,"First HD 16 & 19 1,5 Transitions®",ORG,1.5,SHAMIR FRANCE,Fd6 / Fd9 TR,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.303333
1313,First HD 16 & 19 Photovision,ORG,1.56,SHAMIR FRANCE,Fd6 / Fd9 P56,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.316666
1314,First HD 16 & 19 Poly,POLY,1.59,SHAMIR FRANCE,Fd6 / Fd9 PC,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.330000
1315,"First HD 16 & 19 1,6 (MR8)",ORG,1.6,SHAMIR FRANCE,Fd6 / Fd9 16,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.343333
1316,"Attitude III Sport 18 1,5",ORG,1.5,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_185-nas-shamir-38.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.356666
1317,"Attitude III Sport 18 1,5 Transitions®",ORG,1.5,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_186-nas-shamir-39.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.370000
1318,"Attitude III Sport 18 1,5 Polarized",ORG,1.5,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_188-nas-shamir-41.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.380000
1319,"Attitude III Sport 18 1,6",ORG,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_157-nas-shamir-12.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.393333
1320,"Attitude III Sport 18 1,6 Transitions®",ORG,1.6,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_158-nas-shamir-13.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.403333
1321,"Attitude III Fashion 15 & 18 1,67",ORG,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_213-nas-shamir-66.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.416666
1322,"Attitude III Fashion 15 & 18 1,67 Transitions®",ORG,1.67,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_214-nas-shamir-67.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.426666
1323,Attitude III Fashion 15 & 18 Poly,POLY,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_217-nas-shamir-70.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.440000
1324,Attitude III Fashion 15 & 18 Poly Transitions®,POLY,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_218-nas-shamir-71.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.453333
1325,Attitude III Fashion 15 & 18 Poly Polarized,POLY,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_222-nas-shamir-75.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.466666
1326,Attitude III Fashion 15 & 18 Poly Color,POLY,1.59,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_223-nas-shamir-76.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.476666
1327,Attitude III Fashion 15 & 18 NXT Varia Color / Varia Polar / Polar / Color Mirror / Color,NXT,1.53,SHAMIR FRANCE,https://si.france-optique.com/img/gravures/nasal/web_221-nas-shamir-74.tif.jpg,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.490000
1328,"InoTime® SV 1,6",ORG,1.6,SHAMIR FRANCE,FF 16,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.503333
1329,"InoTime® SV 1,6 Transitions®",ORG,1.6,SHAMIR FRANCE,FF T6,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.516666
1330,"InoTime® SV 1,67",ORG,1.67,SHAMIR FRANCE,FF 67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.533333
1331,"InoTime® SV 1,67 Transitions®",ORG,1.67,SHAMIR FRANCE,FF T67,https://www.france-optique.com/gravures/fournisseur=2397,2025-06-13 13:26:52.546666
1332,ABSOLU URBAIN TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,TVX,1.53,MEGA OPTIC,ABU,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.560000
1333,ABSOLU URBAIN 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,POLY,1.59,MEGA OPTIC,ABU,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.576666
1334,ABSOLU URBAIN 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,MR8,1.6,MEGA OPTIC,ABU,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.590000
1335,ABSOLU URBAIN 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ORG,1.67,MEGA OPTIC,ABU,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.603333
1336,ABSOLU URBAIN 1.74 blanc / Xblue / Transitions® GenS™,ORG,1.74,MEGA OPTIC,ABU,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.616666
1337,ABSOLU SCRIPT 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,ORG,1.5,MEGA OPTIC,ABS,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.630000
1338,ABSOLU SCRIPT TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,TVX,1.53,MEGA OPTIC,ABS,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.640000
1339,ABSOLU SCRIPT 1.59 blanc /Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,POLY,1.59,MEGA OPTIC,ABS,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.653333
1340,ABSOLU SCRIPT 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,MR8,1.6,MEGA OPTIC,ABS,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.666666
1341,ABSOLU SCRIPT 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ORG,1.67,MEGA OPTIC,ABS,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.676666
1342,ABSOLU SCRIPT 1.74 blanc / Xblue / Transitions® GenS™,ORG,1.74,MEGA OPTIC,ABS,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.690000
1343,ABSOLU EVASION 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,ORG,1.5,MEGA OPTIC,ABE,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.703333
1344,ABSOLU EVASION TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,TVX,1.53,MEGA OPTIC,ABE,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.716666
1345,ABSOLU EVASION 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,POLY,1.59,MEGA OPTIC,ABE,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.726666
1346,ABSOLU EVASION 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ORG,1.6,MEGA OPTIC,ABE,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.740000
1347,ABSOLU EVASION 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ORG,1.67,MEGA OPTIC,ABE,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.750000
1348,ABSOLU EVASION 1.74 blanc / Xblue / Transitions® GenS™,ORG,1.74,MEGA OPTIC,ABE,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.766666
1349,ATRIA 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,ORG,1.5,MEGA OPTIC,IA,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.780000
1350,ATRIA TVX® 1.53 blanc / Trans® GenS™ / Trans® XTRActive® / Pola,TVX,1.53,MEGA OPTIC,IA,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.793333
1351,ATRIA 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,POLY,1.59,MEGA OPTIC,IA,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.806666
1352,ATRIA 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,MR8,1.6,MEGA OPTIC,IA,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.823333
1353,ATRIA 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ORG,1.67,MEGA OPTIC,IA,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.836666
1354,ATRIA 1.74 blanc / Xblue / Transitions® GenS™,ORG,1.74,MEGA OPTIC,IA,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.850000
1355,3D Fit 1.5 blanc / X400 / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola / Pola Dégradé / Pola DRW™,ORG,1.5,MEGA OPTIC,3DFIT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.863333
1356,3D Fit TVX® 1.53 blanc / Trans® GenS™ / Transitions® XTRActive® / Pola,TVX,1.53,MEGA OPTIC,3DFIT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.876666
1357,3D Fit 1.59 blanc / Trans® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,POLY,1.59,MEGA OPTIC,3DFIT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.893333
1358,3D Fit 1.6 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,ORG,1.6,MEGA OPTIC,3DFIT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.906666
1359,3D Fit 1.67 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,ORG,1.67,MEGA OPTIC,3DFIT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.920000
1360,3D Fit 1.74 blanc/Xblue/Trans™,ORG,1.74,MEGA OPTIC,3DFIT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.930000
1361,3D Full Tech 1.5 blanc / X400 / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola / Pola Dégradé / Pola DRW™,ORG,1.5,MEGA OPTIC,3DFT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.943333
1362,3D Full Tech TVX® 1.53 blanc / Trans® GenS™ / Trans® XTRActive® / Pola,TVX,1.53,MEGA OPTIC,3DFT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.956666
1363,3D Full Tech 1.59 blanc / Trans® GenS™ / Trans® XTRActive® / Pola / Pola DRW™,POLY,1.59,MEGA OPTIC,3DFT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.970000
1364,3D Full Tech 1.6 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,MR8,1.6,MEGA OPTIC,3DFT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:52.993333
1365,K Sport Trivex Polarisant Brun et Gris,TVX POLA,1.53,K OPTICAL,KS 1.53 POL,https://www.france-optique.com/gravures/fournisseur=2217,2025-06-13 13:26:53.006666
1366,Eyezen BOOST 0.85 Ormix,ORG,1.6,Fournisseur : ESSILOR FR ...,https://si.france-optique.com/img/gravures/nasal/web_746-nas-essilor-122.tif.jpg,https://www.france-optique.com/gravures/fournisseur=521,2025-06-13 13:26:53.020000
1367,3D Full Tech 1.67 blanc / Xblue / Trans® GenS™ / Trans® XTRActive® / Trans® XTRActive® Pola / Pola,ORG,1.67,MEGA OPTIC,3DFT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.033333
1368,3D Full Tech 1.74 blanc/Xblue/Trans™,ORG,1.74,MEGA OPTIC,3DFT,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.046666
1369,VIPHD 1.5 blanc / X400 / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola Dégradé / Pola DRW™,ORG,1.5,MEGA OPTIC,VI,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.056666
1370,VIPHD TVX® 1.53 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola,TVX,1.53,MEGA OPTIC,VI,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.070000
1371,VIPHD 1.59 blanc / Transitions® GenS™ / Transitions® XTRActive® / Pola / Pola DRW™,POLY,1.59,MEGA OPTIC,VI,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.083333
1372,VIPHD 1.6 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,MR8,1.6,MEGA OPTIC,VI,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.096666
1373,VIPHD 1.67 blanc / Xblue / Transitions® GenS™ / Transitions® XTRActive® / Pola,ORG,1.67,MEGA OPTIC,VI,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.110000
1374,VIPHD 1.74 blanc / Xblue / Transitions® GenS™,ORG,1.74,MEGA OPTIC,VI,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.123333
1375,AGILAHD 1.5 blanc,ORG,1.5,MEGA OPTIC,AG/AGm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.136666
1376,AGILAHD 1.6 blanc,ORG,1.6,MEGA OPTIC,AG/AGm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.150000
1377,PRISMAHD 1.5 blanc / Xblue / Transitions® GenS™ / Pola,ORG,1.5,MEGA OPTIC,PR/PRm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.166666
1378,PRISMAHD 1.59 blanc / Transitions® GenS™,POLY,1.59,MEGA OPTIC,PR/PRm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.183333
1379,PRISMAHD 1.6 blanc / Xblue / Transitions® GenS™ / Pola,MR8,1.6,MEGA OPTIC,PR/PRm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.196666
1380,PRISMAHD 1.67 blanc / Xblue / Transitions® GenS™ / Pola,ORG,1.67,MEGA OPTIC,PR/PRm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.210000
1381,PRISMAHD 1.74 blanc / Xblue,ORG,1.74,MEGA OPTIC,PR/PRm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.220000
1382,PSEHD 1.5 blanc / Xblue / Transitions® GenS™ / Pola,ORG,1.5,MEGA OPTIC,PS/PSm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.233333
1383,PSEHD 1.59 blanc,POLY,1.59,MEGA OPTIC,PS/PSm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.246666
1384,PSEHD 1.6 blanc / Xblue / Transitions® GenS™ / Pola,MR8,1.6,MEGA OPTIC,PS/PSm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.260000
1385,PSEHD 1.67 blanc / Xblue,ORG,1.67,MEGA OPTIC,PS/PSm,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.273333
1386,POWER DESK 1.5 blanc/X400/Xblue/Trans™/Trans™ XTRActive® NG,ORG,1.5,MEGA OPTIC,PW,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.286666
1387,POWER DESK TVX® 1.53 blanc/Xblue//Trans™/Trans™ XTRActive® NG,TVX,1.53,MEGA OPTIC,PW,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.300000
1388,POWER DESK 1.59 blanc/Trans™/Trans™ XTRActive® NG,POLY,1.59,MEGA OPTIC,PW,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.313333
1389,POWER DESK 1.6 blanc/X400/Xblue/Trans™/Trans™ XTRActive® NG,MR8,1.6,MEGA OPTIC,PW,https://www.france-optique.com/gravures/fournisseur=644,2025-06-13 13:26:53.326666
