id,source_url,nom_verre,gravure_nasale,indice,materiaux,fournisseur,created_at
1.60 KB",1.6,ORG PHO,K OPTICAL,2025-06-13 13:22:56.986666
717,https://www.france-optique.com/gravures/fournisseur=2217,"Kléra HD Platinium 1.5 Transitions 8 Brun, Gris et Vert",KHD 1.50 T8,1.5,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.040000
718,https://www.france-optique.com/gravures/fournisseur=2217,Klassika 1.5,KK,1.5,ORG,K OPTICAL,2025-06-13 13:22:57.093333
719,https://www.france-optique.com/gravures/fournisseur=2217,"K Repos 1.6 Transitions 8 Brun, Gris et Vert",KR 1.60 T8,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.146666
720,https://www.france-optique.com/gravures/fournisseur=2217,Kléra HD Platinium 1.6 Kromatic BLUEKUT SE Brun et Gris,"KHD
1.60 KB",1.6,ORG PHO,K OPTICAL,2025-06-13 13:22:57.196666
721,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Sport 1.6 Kromatic BLUE/KUT SE Brun et Gris,"KSP
1.60 KB",1.6,ORG PHO,K OPTICAL,2025-06-13 13:22:57.250000
722,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Plus Evo 1.6 Transitions Gen S Style,"K+
1.60 TS",1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.306666
723,https://www.france-optique.com/gravures/fournisseur=2217,K Platinium 1.6 Kromatic BLUE/KUT SE Brun et Gris,"K+ 
1.60 KB",1.6,ORG PHO,K OPTICAL,2025-06-13 13:22:57.356666
724,https://www.france-optique.com/gravures/fournisseur=2217,K Sport 1.6 Kromatic BLUE/KUT SE Brun et Gris,"KS 
1.60 KB",1.6,ORG PHO,K OPTICAL,2025-06-13 13:22:57.410000
725,https://www.france-optique.com/gravures/fournisseur=2217,Kléra HD Platinium 1.6 Polarisant Brun et Gris,KHD 1.60 POL,1.6,ORG POLA.,K OPTICAL,2025-06-13 13:22:57.463333
726,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Sport 1.6 Polarisant Brun et Gris,KSP 1.60 POL,1.6,ORG POLA.,K OPTICAL,2025-06-13 13:22:57.516666
727,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Plus Evo 1.6 Transitions Xtractive Brun et Gris,K+ 1.60 XT,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.573333
728,https://www.france-optique.com/gravures/fournisseur=2217,Klassika 1.5 BLUE/KUT SE,KK BK,1.5,ORG,K OPTICAL,2025-06-13 13:22:57.626666
729,https://www.france-optique.com/gravures/fournisseur=2217,K Platinium 1.6 Polarisant Brun et Gris,K+ 1.60 POL,1.6,ORG POLA,K OPTICAL,2025-06-13 13:22:57.676666
730,https://www.france-optique.com/gravures/fournisseur=2217,K Repos 1.6 Transitions Xtractive Brun et Gris,KR 1.60 XT,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.730000
731,https://www.france-optique.com/gravures/fournisseur=2217,K Sport 1.6 Polarisant Brun et Gris,KS 1.60 POL,1.6,ORG POLA,K OPTICAL,2025-06-13 13:22:57.780000
732,https://www.france-optique.com/gravures/fournisseur=2217,Kléra HD Platinium 1.5 Transitions 8 Style,"KHD
1.50 TS",1.5,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.836666
733,https://www.france-optique.com/gravures/fournisseur=2217,"Kléra HD Platinium 1.5 Transitions Xtractive Brun, Gris",KHD 1.50 XT,1.5,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.890000
734,https://www.france-optique.com/gravures/fournisseur=2217,"Kléra HD Platinium 1.6 Transitions8 Brun, Gris et Vert",KHD 1.60 T8,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.943333
735,https://www.france-optique.com/gravures/fournisseur=2217,"Kléra Sport 1.6 Transitions 8 Brun, Gris et Vert",KSP 1.60 T8,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:57.993333
736,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Plus Evo 1.6 Polarisant Brun et Gris,K+ 1.60 POL,1.6,ORG POLA.,K OPTICAL,2025-06-13 13:22:58.046666
737,https://www.france-optique.com/gravures/fournisseur=2217,Klassika 1.5 Kromatic Brun et Gris,KK K,1.5,ORG PHO.,K OPTICAL,2025-06-13 13:22:58.100000
738,https://www.france-optique.com/gravures/fournisseur=2217,"K Platinium 1.6 Transitions 8 Brun, Gris et Vert",K+ 1.60 T8,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.153333
739,https://www.france-optique.com/gravures/fournisseur=2217,"K Sport 1.6 Transitions 8 Brun, Gris et Vert",KS 1.60 T8,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.203333
740,https://www.france-optique.com/gravures/fournisseur=2217,"K Repos 1.6 Polarisant Brun, Gris","KR
1.60 POL",1.6,ORG POLA,K OPTICAL,2025-06-13 13:22:58.260000
741,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Plus Evo 1.67,K+ 1.67,1.67,ORG,K OPTICAL,2025-06-13 13:22:58.313333
742,https://www.france-optique.com/gravures/fournisseur=2217,K Desk 1.5,D 1.5,1.5,ORG,K OPTICAL,2025-06-13 13:22:58.373333
743,https://www.france-optique.com/gravures/fournisseur=2217,Kléra HD Platinium 1.6 Transitions 8 Style,"KHD
1.60 TS",1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.423333
744,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Sport 1.6 Transitions Style,"KSP
1.60 TS",1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.480000
745,https://www.france-optique.com/gravures/fournisseur=2217,K Platinium 1.6 Transitions 8 Style,"K+ 
1.60 TS",1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.530000
746,https://www.france-optique.com/gravures/fournisseur=2217,"K Repos 1.6 Polarisant Dégradé Brun, Gris","KR
1.60 POL",1.6,ORG POLA,K OPTICAL,2025-06-13 13:22:58.580000
747,https://www.france-optique.com/gravures/fournisseur=2217,K Sport 1.6 Transitions 8 Style,"KS 
1.60 TS",1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.630000
748,https://www.france-optique.com/gravures/fournisseur=2217,Kléra HD Platinium 1.6 Transitions Xtractive Brun et Gris,KHD 1.60 XT,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.683333
749,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Sport 1.6 Transitions Xtractive Brun et Gris,KSP 1.60 XT,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:22:58.740000
750,https://www.france-optique.com/gravures/fournisseur=2217,Kléra Plus Evo 1.67 BLUE/KUT SE,K+ 1.67 BK,1.67,ORG,K OPTICAL,2025-06-13 13:22:58.790000
751,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3D Balanced Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2035-636-nas-essilor-29.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:58.926666
752,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3D Far Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_633-nas-essilor-26.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.033333
753,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3D Far Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_634-nas-essilor-27.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.140000
754,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3D Far Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_635-nas-essilor-28.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.266666
755,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3D Far Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2035-636-nas-essilor-29.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.396666
756,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Fit Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_637-nas-essilor-30.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.510000
757,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Fit Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_638-nas-essilor-31.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.623333
758,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Fit Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_639-nas-essilor-32.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.753333
759,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Fit Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2036-640-nas-essilor-33.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.856666
760,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_637-nas-essilor-30.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:22:59.963333
761,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_638-nas-essilor-31.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.076666
762,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_639-nas-essilor-32.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.206666
763,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2036-640-nas-essilor-33.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.340000
764,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Short Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_637-nas-essilor-30.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.450000
765,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Short Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_638-nas-essilor-31.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.573333
766,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Short Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_639-nas-essilor-32.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.686666
767,https://www.france-optique.com/gravures/fournisseur=521,Varilux Physio 3.0 Short Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2036-640-nas-essilor-33.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.796666
768,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Fit Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_662-nas-essilor-50.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:00.896666
769,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Fit Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_659-nas-essilor-47.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.030000
770,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Fit Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_660-nas-essilor-48.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.170000
771,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Fit Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2029-661-nas-essilor-49.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.283333
772,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_662-nas-essilor-50.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.410000
773,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_659-nas-essilor-47.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.550000
774,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_660-nas-essilor-48.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.676666
775,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2029-661-nas-essilor-49.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.783333
776,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Short Stylis Eye Protect System et Stylis Transitions,https://si.france-optique.com/img/gravures/nasal/web_662-nas-essilor-50.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:01.893333
777,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Short Ormix Eye Protect System et Ormix Transitions,https://si.france-optique.com/img/gravures/nasal/web_659-nas-essilor-47.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.020000
778,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Short Airwear Eye Protect System et Airwear Transitions,https://si.france-optique.com/img/gravures/nasal/web_660-nas-essilor-48.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.130000
779,https://www.france-optique.com/gravures/fournisseur=521,Varilux Comfort 3.0 Short Orma Eye Protect System et Orma Transitions,https://si.france-optique.com/img/gravures/nasal/web_2029-661-nas-essilor-49.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.240000
780,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Stylis Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_667-nas-essilor-55.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.360000
781,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Stylis Blanc,https://si.france-optique.com/img/gravures/nasal/web_667-nas-essilor-55.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.473333
782,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Ormix Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_668-nas-essilor-56.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.580000
783,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Ormix Blanc,https://si.france-optique.com/img/gravures/nasal/web_668-nas-essilor-56.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.693333
784,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Airwear Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_669-nas-essilor-57.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.803333
785,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Airwear Blanc,https://si.france-optique.com/img/gravures/nasal/web_669-nas-essilor-57.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:02.910000
786,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Orma Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_2031-670-nas-essilor-58.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.020000
787,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Orma Blanc,https://si.france-optique.com/img/gravures/nasal/web_2031-670-nas-essilor-58.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.126666
788,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Stylis Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_667-nas-essilor-55.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.240000
789,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Stylis Blanc,https://si.france-optique.com/img/gravures/nasal/web_667-nas-essilor-55.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.356666
790,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Ormix Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_668-nas-essilor-56.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.480000
791,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Ormix Blanc,https://si.france-optique.com/img/gravures/nasal/web_668-nas-essilor-56.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.610000
792,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Airwear Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_669-nas-essilor-57.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.720000
793,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Airwear Blanc,https://si.france-optique.com/img/gravures/nasal/web_669-nas-essilor-57.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.833333
794,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Orma Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_2031-670-nas-essilor-58.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:03.950000
795,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Near Fit Orma Blanc,https://si.france-optique.com/img/gravures/nasal/web_2031-670-nas-essilor-58.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.063333
796,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Stylis Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_674-nas-essilor-59.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.180000
797,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Stylis Blanc,https://si.france-optique.com/img/gravures/nasal/web_674-nas-essilor-59.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.290000
798,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Ormix Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_675-nas-essilor-60.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.403333
799,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Ormix Blanc,https://si.france-optique.com/img/gravures/nasal/web_675-nas-essilor-60.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.510000
800,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Airwear Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_676-nas-essilor-61.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.640000
801,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Airwear Blanc,https://si.france-optique.com/img/gravures/nasal/web_676-nas-essilor-61.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.750000
802,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Orma Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_2030-677-nas-essilor-62.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:04.883333
803,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Orma Blanc,https://si.france-optique.com/img/gravures/nasal/web_2030-677-nas-essilor-62.tif.jpg,1.5,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:05.003333
804,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Fit Stylis Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_674-nas-essilor-59.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:05.126666
805,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Fit Stylis Blanc,https://si.france-optique.com/img/gravures/nasal/web_674-nas-essilor-59.tif.jpg,1.67,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:05.226666
806,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Fit Ormix Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_675-nas-essilor-60.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:05.363333
807,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Fit Ormix Blanc,https://si.france-optique.com/img/gravures/nasal/web_675-nas-essilor-60.tif.jpg,1.6,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:05.473333
808,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Fit Airwear Eye Protect System,https://si.france-optique.com/img/gravures/nasal/web_676-nas-essilor-61.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:05.573333
809,https://www.france-optique.com/gravures/fournisseur=521,Varilux Digitime Mid Fit Airwear Blanc,https://si.france-optique.com/img/gravures/nasal/web_676-nas-essilor-61.tif.jpg,1.59,ORG,Fournisseur : ESSILOR FR ...,2025-06-13 13:23:05.686666
810,https://www.france-optique.com/gravures/fournisseur=130,Amplitude Plus Eynoa 1.67 (11mm - 15mm) Advanced Lights Protection Blanc,DA15L ou DA55L,1.67,ORG Blanc,Fournisseur : HOYA Visio ...,2025-06-13 13:23:05.740000
811,https://www.france-optique.com/gravures/fournisseur=130,Amplitude Plus Eyas 1.60 (11mm - 15mm) Advanced Lights Protection Blanc,DA13L ou DA53L,1.6,ORG Blanc,Fournisseur : HOYA Visio ...,2025-06-13 13:23:05.790000
812,https://www.france-optique.com/gravures/fournisseur=130,Amplitude Plus Organique 1.50 (11mm - 15mm)Advanced Lights Protection Blanc,DA11L ou DA51L,1.5,ORG Blanc,Fournisseur : HOYA Visio ...,2025-06-13 13:23:05.840000
813,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Aptive Tilium,https://si.france-optique.com/img/gravures/nasal/web_553-nas-bbgr-116.tif.jpg,1.59,Polycarbonate,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:05.990000
814,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Aptive OR16,https://si.france-optique.com/img/gravures/nasal/web_554-nas-bbgr-117.tif.jpg,1.6,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.093333
815,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Aptive OR167,https://si.france-optique.com/img/gravures/nasal/web_557-nas-bbgr-120.tif.jpg,1.67,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.203333
816,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Aptive Mini OR15,https://si.france-optique.com/img/gravures/nasal/web_560-nas-bbgr-123.tif.jpg,1.5,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.326666
817,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Aptive Mini OR16,https://si.france-optique.com/img/gravures/nasal/web_558-nas-bbgr-121.tif.jpg,1.6,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.466666
818,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Evolis M16,https://si.france-optique.com/img/gravures/nasal/web_531-nas-bbgr-94.tif.jpg,1.604,MIN,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.570000
819,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Myofocal,https://si.france-optique.com/img/gravures/nasal/web_940-nas-bbgr-159.tif.jpg,1.807,MIN,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.680000
820,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,EasyWork mi-distance OR15,https://si.france-optique.com/img/gravures/nasal/web_564-nas-bbgr-127.tif.jpg,1.5,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.820000
821,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,EasyWork mi-distance OR16,https://si.france-optique.com/img/gravures/nasal/web_565-nas-bbgr-128.tif.jpg,1.6,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:06.943333
822,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,EasyWork progressif OR15,https://si.france-optique.com/img/gravures/nasal/web_767-nas-optic2000-18.tif.jpg,1.5,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:07.066666
823,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,EasyWork progressif OR16,https://si.france-optique.com/img/gravures/nasal/web_938-nas-bbgr-157.tif.jpg,1.6,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:07.170000
824,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,EasyWork progressif OR167,https://si.france-optique.com/img/gravures/nasal/web_939-nas-bbgr-158.tif.jpg,1.67,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:07.273333
825,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Pulseo 03 OR15,https://si.france-optique.com/img/gravures/nasal/web_577-nas-bbgr-130.tif.jpg,1.5,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:07.386666
826,https://www.france-optique.com/fournisseur/1344-bbgr-optique/gravures,Pulseo 06 OR15,https://si.france-optique.com/img/gravures/nasal/web_577-nas-bbgr-130.tif.jpg,1.5,Organique,Produits optiques : BBGR OPTIQUE,2025-06-13 13:23:07.500000
827,https://www.france-optique.com/gravures/fournisseur=2217,K Desk 1.5 BLUE/KUT SE,D 1.5 BK,1.5,ORG,K OPTICAL,2025-06-13 13:23:07.546666
828,https://www.france-optique.com/gravures/fournisseur=2217,K Platinium 1.6 Transitions Xtractive Brun et Gris,K+ 1.60 XT,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:23:07.600000
829,https://www.france-optique.com/gravures/fournisseur=2217,K Sport 1.6 Transitions Xtractive Brun et Gris,KS 1.60 XT,1.6,ORG TRANS,K OPTICAL,2025-06-13 13:23:07.650000
